"","status","family","pval","qval","genes","num_cells_expressed"
"D330045A20Rik","OK","negbinomial.size",5.14228206693382e-10,1.56990846631685e-08,"D330045A20Rik",20
"Cpa6","OK","negbinomial.size",1.05118812367901e-10,3.53465707953699e-09,"Cpa6",11
"Cd2bp2","OK","negbinomial.size",0.00498063736527074,0.0312257711288009,"Cd2bp2",135
"Dmtf1","OK","negbinomial.size",0.00179467186129754,0.0136626262808091,"Dmtf1",204
"Thsd7b","OK","negbinomial.size",4.923935582445e-14,2.37963639869012e-12,"Thsd7b",39
"Ipo11","OK","negbinomial.size",4.09006414684461e-05,0.000518291886633589,"Ipo11",137
"Kdm7a","OK","negbinomial.size",0.000355846191657604,0.00353683263098819,"Kdm7a",98
"Hirip3","OK","negbinomial.size",0.00015395061436386,0.00170000784797539,"Hirip3",79
"Asb4","OK","negbinomial.size",3.11818653263871e-79,4.65272408001354e-76,"Asb4",114
"Wdr55","OK","negbinomial.size",0.000544731746400603,0.00502508721544359,"Wdr55",55
"Mapk6","OK","negbinomial.size",0.000139983463802834,0.00156605680170049,"Mapk6",150
"Tmem108","OK","negbinomial.size",3.77725601011756e-15,2.11685938933208e-13,"Tmem108",87
"Trim46","OK","negbinomial.size",4.18261217051675e-05,0.000527778451157066,"Trim46",15
"Gpr153","OK","negbinomial.size",2.05286454649304e-15,1.20714502913731e-13,"Gpr153",41
"Mcts2","OK","negbinomial.size",0.000428275763967962,0.00414625125262414,"Mcts2",83
"Fgf11","OK","negbinomial.size",0.00811499883372064,0.0456282341394834,"Fgf11",20
"Nrep","OK","negbinomial.size",0.00313940600358076,0.0214763745505819,"Nrep",281
"Serpinb6b","OK","negbinomial.size",3.48143839736303e-09,9.64221117153654e-08,"Serpinb6b",57
"Greb1l","OK","negbinomial.size",4.0891273935897e-14,1.98422413403578e-12,"Greb1l",103
"Egflam","OK","negbinomial.size",4.77201778871017e-23,5.69635763438333e-21,"Egflam",82
"Sbk1","OK","negbinomial.size",0.000860538854381545,0.00732685613748395,"Sbk1",191
"Upk3b","OK","negbinomial.size",1.38649966177096e-12,5.92774065093231e-11,"Upk3b",77
"Notum","OK","negbinomial.size",0.00217486063602597,0.016015614689847,"Notum",17
"Synpo","OK","negbinomial.size",4.59387597356963e-08,1.07947042315946e-06,"Synpo",60
"Zfp866","OK","negbinomial.size",0.00542577583443029,0.0334004385802238,"Zfp866",81
"Tuba1c","OK","negbinomial.size",0.00275017094643928,0.0193680180458086,"Tuba1c",186
"Simc1","OK","negbinomial.size",3.10657785498611e-05,0.000403770895456392,"Simc1",101
"Pcdhb19","OK","negbinomial.size",0.000930520753807676,0.00780029932458021,"Pcdhb19",12
"Tril","OK","negbinomial.size",1.17461181919428e-16,7.83315155626937e-15,"Tril",140
"Sorcs1","OK","negbinomial.size",7.69548541511592e-06,0.000116279758734479,"Sorcs1",17
"Pars2","OK","negbinomial.size",7.05051627530633e-07,1.31503144966143e-05,"Pars2",23
"Ecm2","OK","negbinomial.size",0.000123036919033028,0.00140544660526053,"Ecm2",18
"Col6a6","OK","negbinomial.size",9.80231354726881e-43,3.77452312302412e-40,"Col6a6",53
"Nup62","OK","negbinomial.size",0.00507113797340076,0.0316435828481364,"Nup62",127
"Slc36a4","OK","negbinomial.size",8.49680711194273e-06,0.000127420083536759,"Slc36a4",94
"Trp53bp1","OK","negbinomial.size",0.00841979143936612,0.0468564337583745,"Trp53bp1",215
"Klhl15","OK","negbinomial.size",9.0704736102414e-05,0.00106990359175347,"Klhl15",114
"Naalad2","OK","negbinomial.size",8.83500772503455e-10,2.61695998048976e-08,"Naalad2",36
"Thrap3","OK","negbinomial.size",0.00181950547382736,0.013814711739226,"Thrap3",254
"Emx2","OK","negbinomial.size",0.00531411283805396,0.0328166399109416,"Emx2",133
"Ccdc141","OK","negbinomial.size",2.02987597830144e-13,9.42826052645302e-12,"Ccdc141",71
"Fam19a2","OK","negbinomial.size",8.89653328473886e-23,1.05146453287057e-20,"Fam19a2",45
"A830080D01Rik","OK","negbinomial.size",0.000488445029797751,0.0046127913929555,"A830080D01Rik",105
"Cdc25c","OK","negbinomial.size",1.85808750518835e-07,3.86410985181765e-06,"Cdc25c",60
"Cnr1","OK","negbinomial.size",2.69223603444681e-20,2.49125748396834e-18,"Cnr1",33
"Ccdc89","OK","negbinomial.size",2.49677512132368e-05,0.000333378127776742,"Ccdc89",14
"Cxxc4","OK","negbinomial.size",3.00962704631754e-06,4.95529904164034e-05,"Cxxc4",37
"Slc16a13","OK","negbinomial.size",0.000657373540337493,0.0058735538555454,"Slc16a13",24
"Dsg2","OK","negbinomial.size",7.69644169860627e-11,2.62492641589323e-09,"Dsg2",64
"Cnrip1","OK","negbinomial.size",0.00483454553650632,0.0304538100629424,"Cnrip1",71
"Pard6b","OK","negbinomial.size",2.53140200030495e-06,4.24997829502676e-05,"Pard6b",50
"Zfp612","OK","negbinomial.size",1.13352387727947e-12,4.93827537338871e-11,"Zfp612",48
"Serpinb1a","OK","negbinomial.size",3.68774352969567e-05,0.000472323975471858,"Serpinb1a",33
"Zfp36","OK","negbinomial.size",6.82660034097029e-08,1.54335470208641e-06,"Zfp36",165
"Zfp354c","OK","negbinomial.size",0.000362240375394866,0.00359141475173464,"Zfp354c",136
"Ankrd45","OK","negbinomial.size",1.00234568065451e-09,2.94704443102781e-08,"Ankrd45",26
"Rassf9","OK","negbinomial.size",1.4432914614655e-05,0.000206083375305188,"Rassf9",12
"Napepld","OK","negbinomial.size",0.004964737490006,0.0311424442554922,"Napepld",42
"Magi1","OK","negbinomial.size",0.00262559419158534,0.0186446864157967,"Magi1",158
"Med26","OK","negbinomial.size",0.00317971165165757,0.0217140835159247,"Med26",46
"Dcaf12l1","OK","negbinomial.size",0.00707600218086457,0.0412231517974526,"Dcaf12l1",60
"Cenpe","OK","negbinomial.size",4.57695316463469e-11,1.61642277888297e-09,"Cenpe",120
"Epcam","OK","negbinomial.size",1.16547123971343e-08,2.98545712198696e-07,"Epcam",22
"Hnrnph2","OK","negbinomial.size",0.00617651659549472,0.0370311796084482,"Hnrnph2",206
"Mc2r","OK","negbinomial.size",1.55545553745108e-26,2.50911793926399e-24,"Mc2r",43
"Penk","OK","negbinomial.size",1.72951820278058e-54,1.08659256771535e-51,"Penk",54
"Glb1","OK","negbinomial.size",0.00438025138360704,0.0282632760897931,"Glb1",67
"Zfp553","OK","negbinomial.size",0.00138613766792197,0.0109723642851356,"Zfp553",69
"Sh3tc2","OK","negbinomial.size",1.23265494782501e-12,5.35061894988623e-11,"Sh3tc2",27
"Pid1","OK","negbinomial.size",8.41474917157481e-11,2.86173392766634e-09,"Pid1",43
"Cdc42ep2","OK","negbinomial.size",0.000239214547542551,0.0025048281175574,"Cdc42ep2",19
"Smtnl2","OK","negbinomial.size",0.00195359952163592,0.0146852125250428,"Smtnl2",71
"Tcf21","OK","negbinomial.size",3.23244923170449e-21,3.24249970410559e-19,"Tcf21",210
"Adra1a","OK","negbinomial.size",1.03418188702383e-12,4.52198871260198e-11,"Adra1a",22
"Ifit2","OK","negbinomial.size",0.00157796838917007,0.0122551780491367,"Ifit2",24
"Sdpr","OK","negbinomial.size",2.20868793600449e-05,0.000300285966880246,"Sdpr",42
"C2cd2","OK","negbinomial.size",0.0031347738865368,0.0214763745505819,"C2cd2",50
"Pofut1","OK","negbinomial.size",0.00741126651758546,0.0426064070379554,"Pofut1",69
"E2f8","OK","negbinomial.size",9.41944311213866e-07,1.69337187393975e-05,"E2f8",66
"Scaf8","OK","negbinomial.size",0.00209555417183498,0.0155238672011005,"Scaf8",148
"She","OK","negbinomial.size",9.18737587883693e-05,0.00108048971296233,"She",11
"Ermp1","OK","negbinomial.size",5.2377120217725e-05,0.00064857436103629,"Ermp1",43
"Jrk","OK","negbinomial.size",0.000350901301853834,0.0034964180636304,"Jrk",16
"Pcdhb17","OK","negbinomial.size",0.00136625837535331,0.0108365622768056,"Pcdhb17",15
"Rbp1","OK","negbinomial.size",0.00451081202052585,0.0289492274672135,"Rbp1",257
"C77370","OK","negbinomial.size",5.59567488954413e-21,5.4750468161056e-19,"C77370",40
"C1qtnf2","OK","negbinomial.size",6.42956807967363e-06,9.91598891047341e-05,"C1qtnf2",24
"Ar","OK","negbinomial.size",1.22998081598193e-32,2.82351557699545e-30,"Ar",43
"Ticrr","OK","negbinomial.size",6.38379116851155e-05,0.000779972519739226,"Ticrr",77
"Gm5424","OK","negbinomial.size",1.67548403722013e-05,0.000232831815509856,"Gm5424",32
"Hmga1","OK","negbinomial.size",4.82784929626748e-18,3.53558509506411e-16,"Hmga1",146
"Bst2","OK","negbinomial.size",0.000692326074603413,0.00613264756781757,"Bst2",16
"Fat4","OK","negbinomial.size",4.33172618910842e-08,1.02189358733967e-06,"Fat4",149
"Rhoj","OK","negbinomial.size",2.87150450091113e-06,4.78731134460561e-05,"Rhoj",84
"Epm2aip1","OK","negbinomial.size",0.00710278694083702,0.0413388433509369,"Epm2aip1",112
"Ddit4l","OK","negbinomial.size",1.31362067638542e-44,5.600246433576e-42,"Ddit4l",56
"Ckap4","OK","negbinomial.size",0.000877053588827803,0.00742168555925052,"Ckap4",213
"Hectd3","OK","negbinomial.size",0.00481682977170343,0.0304224851771555,"Hectd3",27
"Mbtps2","OK","negbinomial.size",0.00567351779635442,0.0346595608674937,"Mbtps2",97
"Irgm1","OK","negbinomial.size",4.10987968214666e-09,1.1226460815969e-07,"Irgm1",12
"Tefm","OK","negbinomial.size",1.47473327109748e-05,0.000210321279057235,"Tefm",58
"Cd24a","OK","negbinomial.size",7.23901938459338e-11,2.48310845959458e-09,"Cd24a",211
"Ptgs1","OK","negbinomial.size",2.81835993720556e-11,1.02569398080557e-09,"Ptgs1",28
"Gap43","OK","negbinomial.size",0.000279841662033801,0.00285510249546793,"Gap43",10
"B3gnt1","OK","negbinomial.size",0.000318095374542382,0.00320430758304845,"B3gnt1",95
"Flrt2","OK","negbinomial.size",1.1399632973118e-07,2.46517063043676e-06,"Flrt2",103
"Rexo1","OK","negbinomial.size",0.00852225534578152,0.0473163544477181,"Rexo1",100
"Mis18bp1","OK","negbinomial.size",0.00493201692004788,0.0309697453838041,"Mis18bp1",104
"Zcchc5","OK","negbinomial.size",3.12199118993137e-16,1.96143204390583e-14,"Zcchc5",12
"Ubiad1","OK","negbinomial.size",1.65243346476051e-05,0.000230433390991193,"Ubiad1",53
"Flrt1","OK","negbinomial.size",9.38061967764754e-10,2.7716944824772e-08,"Flrt1",76
"Sned1","OK","negbinomial.size",9.69867800925901e-12,3.79583998021393e-10,"Sned1",81
"Cdca4","OK","negbinomial.size",0.000524839148062172,0.00486791368330858,"Cdca4",133
"Diras2","OK","negbinomial.size",1.52110363877401e-06,2.65847937570211e-05,"Diras2",10
"Bex4","OK","negbinomial.size",0.000701816654203421,0.00619185912877032,"Bex4",145
"A4galt","OK","negbinomial.size",3.43262867850311e-22,3.83423998103222e-20,"A4galt",15
"Stbd1","OK","negbinomial.size",3.03728774362569e-06,4.99395369086223e-05,"Stbd1",37
"Ldlrad3","OK","negbinomial.size",0.00542823580846395,0.0334004385802238,"Ldlrad3",106
"Tenm4","OK","negbinomial.size",1.22146214599769e-06,2.1600879461888e-05,"Tenm4",225
"Gm4737","OK","negbinomial.size",4.10239058837344e-05,0.000519302613503857,"Gm4737",134
"Entpd1","OK","negbinomial.size",1.41733224315628e-06,2.48804338037595e-05,"Entpd1",20
"Col6a3","OK","negbinomial.size",1.02083457540534e-38,2.70793385035856e-36,"Col6a3",93
"Gpr85","OK","negbinomial.size",1.28318860581707e-10,4.24305329297461e-09,"Gpr85",35
"Ckap2l","OK","negbinomial.size",4.1432760332572e-05,0.000523922521281686,"Ckap2l",101
"Pcdhb18","OK","negbinomial.size",1.0203710833584e-05,0.000151154504804484,"Pcdhb18",11
"F2r","OK","negbinomial.size",0.00437838776094277,0.0282632760897931,"F2r",190
"Osr1","OK","negbinomial.size",0.000194395392728108,0.00208677859981603,"Osr1",64
"Zbtb8b","OK","negbinomial.size",1.97312002515298e-19,1.65867139015853e-17,"Zbtb8b",17
"Nrip1","OK","negbinomial.size",0.000987659483671308,0.00821009140430669,"Nrip1",202
"Thnsl1","OK","negbinomial.size",3.92789878906098e-09,1.07801009694632e-07,"Thnsl1",12
"Igf2","OK","negbinomial.size",1.20010602452563e-24,1.59174062386249e-22,"Igf2",235
"Rhno1","OK","negbinomial.size",0.00822665791751213,0.0460299578209106,"Rhno1",193
"Foxo3","OK","negbinomial.size",0.000488861646137815,0.00461307626082774,"Foxo3",267
"Dcun1d3","OK","negbinomial.size",2.77003768672331e-06,4.63108401490421e-05,"Dcun1d3",33
"Lonrf2","OK","negbinomial.size",0.00225732224944304,0.0164932066892235,"Lonrf2",39
"Vps37c","OK","negbinomial.size",8.7909859458314e-05,0.00104189515239767,"Vps37c",50
"Efna5","OK","negbinomial.size",0.000122669110542987,0.0014025873300303,"Efna5",207
"Cdca2","OK","negbinomial.size",1.55852885889097e-05,0.000219647685815603,"Cdca2",102
"Nr1h5","OK","negbinomial.size",1.87732269178222e-14,9.6593107637088e-13,"Nr1h5",17
"Prex2","OK","negbinomial.size",0.0036180184154517,0.0241742356239541,"Prex2",20
"Oxtr","OK","negbinomial.size",1.15467495220198e-24,1.54869156229607e-22,"Oxtr",25
"Plcxd3","OK","negbinomial.size",9.81139721841792e-05,0.0011437368026978,"Plcxd3",11
"Kcnk3","OK","negbinomial.size",8.13787027421853e-13,3.59784286901284e-11,"Kcnk3",29
"Setd8","OK","negbinomial.size",0.00235910217163536,0.0170523556609785,"Setd8",144
"Tenm2","OK","negbinomial.size",2.96549184850003e-06,4.90744355437643e-05,"Tenm2",26
"Fam134a","OK","negbinomial.size",0.00795153070364736,0.0449087583853401,"Fam134a",59
"Krt8","OK","negbinomial.size",0.000612365270394561,0.00552935267223893,"Krt8",65
"Gemin4","OK","negbinomial.size",0.0029639802933435,0.0206303398027064,"Gemin4",61
"Tmem200a","OK","negbinomial.size",3.80738542960386e-08,9.07160875712201e-07,"Tmem200a",13
"Upk1b","OK","negbinomial.size",6.06878928037301e-19,4.79755878409355e-17,"Upk1b",25
"Tmem67","OK","negbinomial.size",0.000109642853114446,0.00126945367374117,"Tmem67",55
"Dtx3l","OK","negbinomial.size",0.000930474736111051,0.00780029932458021,"Dtx3l",15
"Proser1","OK","negbinomial.size",8.061738508384e-08,1.79204790641676e-06,"Proser1",98
"Cdc42ep1","OK","negbinomial.size",0.000350536517991093,0.0034957012658811,"Cdc42ep1",54
"Sall2","OK","negbinomial.size",0.00149968687984471,0.0117465631789411,"Sall2",121
"Adamts16","OK","negbinomial.size",2.74424203590569e-05,0.000361567518571813,"Adamts16",21
"Zfp280b","OK","negbinomial.size",0.00658340640409556,0.0389342841779394,"Zfp280b",67
"Fzd4","OK","negbinomial.size",2.63077093324226e-05,0.000348248226417902,"Fzd4",50
"Suox","OK","negbinomial.size",0.00364610207346042,0.0243420136749983,"Suox",14
"Lpar4","OK","negbinomial.size",0.000856777718053597,0.00730525401457557,"Lpar4",110
"Shisa3","OK","negbinomial.size",3.77686694973317e-42,1.3260135523225e-39,"Shisa3",80
"Tdrp","OK","negbinomial.size",0.000481929286946204,0.00456933272301576,"Tdrp",22
"Grem2","OK","negbinomial.size",0.00431534403335572,0.0279350660120213,"Grem2",31
"Bex1","OK","negbinomial.size",3.71517669824471e-22,4.10630224508769e-20,"Bex1",130
"Gsg2","OK","negbinomial.size",0.0026997167241061,0.0190689458790855,"Gsg2",28
"Lgr4","OK","negbinomial.size",7.60355064936366e-06,0.000115036228265468,"Lgr4",277
"Foxc1","OK","negbinomial.size",0.0075487561187096,0.0431352330249097,"Foxc1",96
"Hoxd10","OK","negbinomial.size",0.000183710286821636,0.00198816835339064,"Hoxd10",45
"Foxl2","OK","negbinomial.size",2.19068708370963e-15,1.27844208177449e-13,"Foxl2",44
"Pcdh20","OK","negbinomial.size",2.66589516759776e-17,1.88300536187068e-15,"Pcdh20",16
"Fam171a1","OK","negbinomial.size",0.00707377297339787,0.0412231517974526,"Fam171a1",106
"Vstm4","OK","negbinomial.size",1.34785321125747e-06,2.38007748265983e-05,"Vstm4",71
"Ptges","OK","negbinomial.size",1.81792792480298e-06,3.1404639129339e-05,"Ptges",20
"Pgbd5","OK","negbinomial.size",1.6043762113536e-05,0.000225046284781762,"Pgbd5",22
"Zfp623","OK","negbinomial.size",3.34002057400604e-06,5.46911187817697e-05,"Zfp623",57
"Zfp438","OK","negbinomial.size",0.000289339790725141,0.00294445787032055,"Zfp438",38
"Lin28a","OK","negbinomial.size",2.55598598697423e-61,1.69504470702841e-58,"Lin28a",46
"Gdpgp1","OK","negbinomial.size",0.000212446916916383,0.00225420341976076,"Gdpgp1",16
"Zfp11","OK","negbinomial.size",7.02672908673525e-13,3.15331071835935e-11,"Zfp11",22
"Gprc5c","OK","negbinomial.size",0.00052908484528627,0.00490348276256382,"Gprc5c",120
"Plcb1","OK","negbinomial.size",0.000852456846777054,0.00728700174176834,"Plcb1",36
"Ercc6l","OK","negbinomial.size",2.25282950280625e-06,3.8527257557304e-05,"Ercc6l",67
"Msrb3","OK","negbinomial.size",5.14484999520988e-06,8.08079926221321e-05,"Msrb3",85
"Pcdh19","OK","negbinomial.size",5.58168735577314e-08,1.28626644721745e-06,"Pcdh19",47
"Rab11fip5","OK","negbinomial.size",0.00184031664563045,0.0139389973343215,"Rab11fip5",22
"Ncald","OK","negbinomial.size",0.00124230013098507,0.0099928144633213,"Ncald",43
"Flrt3","OK","negbinomial.size",4.20296118615306e-07,8.17113154382884e-06,"Flrt3",146
"Bbs12","OK","negbinomial.size",6.91400022632465e-08,1.56010584452734e-06,"Bbs12",31
"B3gnt2","OK","negbinomial.size",0.00192115477785247,0.0144777932974905,"B3gnt2",31
"Kctd14","OK","negbinomial.size",2.75659880052895e-42,9.97136966118608e-40,"Kctd14",89
"Arf3","OK","negbinomial.size",0.00455618243855277,0.0291421703046326,"Arf3",119
"Mest","OK","negbinomial.size",4.05643255555847e-15,2.26269324372437e-13,"Mest",255
"Tbc1d22a","OK","negbinomial.size",3.55343577732194e-05,0.000456100676063355,"Tbc1d22a",43
"Sox6","OK","negbinomial.size",5.09262773031415e-10,1.55873582607077e-08,"Sox6",61
"Slc39a1","OK","negbinomial.size",1.83029744124201e-09,5.17731292798718e-08,"Slc39a1",288
"Mogat2","OK","negbinomial.size",1.24314363452794e-10,4.12205710148891e-09,"Mogat2",22
"Ezr","OK","negbinomial.size",1.33359901580159e-09,3.86387656592805e-08,"Ezr",121
"Bmpr1b","OK","negbinomial.size",1.61857714535534e-07,3.40757590548619e-06,"Bmpr1b",27
"Atp6v1a","OK","negbinomial.size",0.000208344812309247,0.00221856558834565,"Atp6v1a",166
"Epha3","OK","negbinomial.size",7.99000264671494e-16,4.86615620376715e-14,"Epha3",40
"Robo2","OK","negbinomial.size",0.000279782959246256,0.00285510249546793,"Robo2",128
"Cpne8","OK","negbinomial.size",6.34251397139992e-21,6.15533246151227e-19,"Cpne8",80
"Zmat1","OK","negbinomial.size",0.000369469320732918,0.00365154561948172,"Zmat1",54
"Kcnt2","OK","negbinomial.size",3.19376612819244e-15,1.81542791772539e-13,"Kcnt2",60
"Map1b","OK","negbinomial.size",3.30991779605353e-12,1.35309892916065e-10,"Map1b",229
"Cysltr1","OK","negbinomial.size",0.00405562236743448,0.0265125762322374,"Cysltr1",13
"Junb","OK","negbinomial.size",0.00336442886620742,0.022792955377933,"Junb",99
"Nrk","OK","negbinomial.size",0.00037935681674765,0.00373628904415569,"Nrk",139
"Prkg1","OK","negbinomial.size",7.6449279541577e-05,0.000918083551194974,"Prkg1",27
"Rnf157","OK","negbinomial.size",0.000506316823204513,0.00473660181707858,"Rnf157",56
"Uba2","OK","negbinomial.size",0.000485977591269758,0.00459676268382496,"Uba2",202
"Creb5","OK","negbinomial.size",0.00219815305765769,0.016157237099298,"Creb5",30
"Aldh1a1","OK","negbinomial.size",4.45578343945114e-10,1.37084244630743e-08,"Aldh1a1",28
"Pom121","OK","negbinomial.size",0.00238324548133557,0.0172104061165775,"Pom121",202
"Dis3l2","OK","negbinomial.size",0.00251631793432848,0.01799717626248,"Dis3l2",77
"Zfp943","OK","negbinomial.size",0.00646440126274981,0.0384263960157924,"Zfp943",35
"Rxfp2","OK","negbinomial.size",0.000390195608384297,0.00381784014531422,"Rxfp2",14
"Phgdh","OK","negbinomial.size",0.0085440592752457,0.0473713123867199,"Phgdh",169
"Adamts18","OK","negbinomial.size",0.000243360773260974,0.00254378069213332,"Adamts18",32
"Mapk14","OK","negbinomial.size",0.00370624414070307,0.024660778320832,"Mapk14",109
"Adamts19","OK","negbinomial.size",2.78599876463559e-10,8.7747934705686e-09,"Adamts19",72
"Kdm3a","OK","negbinomial.size",9.35338261562233e-05,0.0010967713976688,"Kdm3a",145
"Tcf4","OK","negbinomial.size",0.000292480263784899,0.00297135056068113,"Tcf4",283
"Kcnip1","OK","negbinomial.size",6.49686861198597e-19,5.10217898824187e-17,"Kcnip1",21
"Ier2","OK","negbinomial.size",0.00234858802640659,0.0170012706314224,"Ier2",229
"Plxnb1","OK","negbinomial.size",0.00151457322825419,0.011855384016833,"Plxnb1",100
"Exoc6","OK","negbinomial.size",3.85433026536168e-09,1.06256675237003e-07,"Exoc6",24
"Nudcd3","OK","negbinomial.size",0.00500544090341313,0.0313154864067309,"Nudcd3",187
"Ech1","OK","negbinomial.size",6.21976007123073e-06,9.65478231082982e-05,"Ech1",199
"Pde5a","OK","negbinomial.size",0.000251589918459788,0.00261377620248432,"Pde5a",73
"Skp2","OK","negbinomial.size",7.79393667918399e-10,2.31433388406516e-08,"Skp2",160
"Spock3","OK","negbinomial.size",5.1285037282549e-09,1.38191758474444e-07,"Spock3",14
"Gm9938","OK","negbinomial.size",0.00514099199768546,0.0319292515485803,"Gm9938",23
"Cthrc1","OK","negbinomial.size",4.43234574941554e-11,1.5759863361788e-09,"Cthrc1",50
"Fgfr3","OK","negbinomial.size",1.49852457119764e-05,0.000212951045314122,"Fgfr3",34
"Cpsf3","OK","negbinomial.size",1.56758868228407e-09,4.47662825369018e-08,"Cpsf3",183
"Spcs3","OK","negbinomial.size",0.00297854182121869,0.0206834518440299,"Spcs3",205
"Slc30a7","OK","negbinomial.size",1.66688295318317e-07,3.49693880705579e-06,"Slc30a7",105
"Lclat1","OK","negbinomial.size",0.00116054523962184,0.00943694041237459,"Lclat1",77
"Trim65","OK","negbinomial.size",0.00357870409589728,0.0239859577724457,"Trim65",21
"Ugt1a6a","OK","negbinomial.size",1.70059503060673e-21,1.73504298122672e-19,"Ugt1a6a",23
"Pla2r1","OK","negbinomial.size",1.79361647066418e-05,0.000247805553360166,"Pla2r1",18
"Emcn","OK","negbinomial.size",0.000111207938547984,0.00128632670779775,"Emcn",12
"Hmgb2","OK","negbinomial.size",1.37969818669681e-05,0.000197950207387017,"Hmgb2",241
"Whsc1l1","OK","negbinomial.size",0.00738229090342768,0.0425301189740426,"Whsc1l1",243
"Dsp","OK","negbinomial.size",3.17707975386536e-18,2.34103710011672e-16,"Dsp",50
"Atp5s","OK","negbinomial.size",0.00648944654956223,0.0385395639115046,"Atp5s",51
"Kcnmb4","OK","negbinomial.size",2.12049218841351e-05,0.00028928360289248,"Kcnmb4",49
"Nfic","OK","negbinomial.size",2.32034554951933e-07,4.75910048532856e-06,"Nfic",213
"Sertad3","OK","negbinomial.size",0.00112253238466868,0.00918414604235098,"Sertad3",55
"Ntrk2","OK","negbinomial.size",1.41282754253891e-13,6.66597722343357e-12,"Ntrk2",67
"Zfp93","OK","negbinomial.size",0.00225767778589187,0.0164932066892235,"Zfp93",31
"Pgbd1","OK","negbinomial.size",1.61489001351369e-05,0.000226063840020256,"Pgbd1",17
"Nell1","OK","negbinomial.size",0.000149923143288404,0.00166014152266575,"Nell1",41
"Pcdh9","OK","negbinomial.size",2.27074323204883e-05,0.000307322697970146,"Pcdh9",59
"Maf","OK","negbinomial.size",1.01647397871812e-17,7.3537272023989e-16,"Maf",216
"Cd47","OK","negbinomial.size",1.25974582688702e-05,0.00018338519433598,"Cd47",131
"Zfp458","OK","negbinomial.size",0.00259938875587762,0.0184695854636376,"Zfp458",13
"Ghr","OK","negbinomial.size",0.00728752846427461,0.0421469124409138,"Ghr",136
"Myh8","OK","negbinomial.size",1.10404897947353e-26,1.80534694081857e-24,"Myh8",15
"Rnf181","OK","negbinomial.size",0.0015409783343752,0.0120226525342724,"Rnf181",128
"Per2","OK","negbinomial.size",0.00175133947112683,0.0134183178862907,"Per2",14
"Zkscan5","OK","negbinomial.size",7.64067742454133e-05,0.000918083551194974,"Zkscan5",61
"Zfp709","OK","negbinomial.size",0.00373029196802623,0.0248069611266458,"Zfp709",13
"Clca1","OK","negbinomial.size",4.66730506071424e-25,6.47832796624952e-23,"Clca1",93
"Eif3b","OK","negbinomial.size",0.00285819830466108,0.0199990112325553,"Eif3b",152
"St3gal5","OK","negbinomial.size",0.00345677568191084,0.0233009144943662,"St3gal5",100
"Col8a2","OK","negbinomial.size",3.93179762109847e-06,6.35960273754098e-05,"Col8a2",97
"Pla2g4a","OK","negbinomial.size",9.36322389156228e-08,2.06215504785201e-06,"Pla2g4a",129
"Actr3b","OK","negbinomial.size",2.15190712088243e-40,6.75981981630883e-38,"Actr3b",39
"Cd248","OK","negbinomial.size",0.00278599953699515,0.0195741474238441,"Cd248",96
"Gpr116","OK","negbinomial.size",0.000221937492599057,0.00234656142529224,"Gpr116",22
"Chd9","OK","negbinomial.size",0.00014645585895469,0.00162930436937757,"Chd9",161
"Hmga2","OK","negbinomial.size",2.92955805146041e-43,1.1656711486761e-40,"Hmga2",229
"Ebf1","OK","negbinomial.size",0.0015753094913524,0.0122424930978343,"Ebf1",31
"Npm1","OK","negbinomial.size",0.000796906310905056,0.00691830591510811,"Npm1",293
"Rbbp4","OK","negbinomial.size",0.00569003939881797,0.0347249490305164,"Rbbp4",277
"Phex","OK","negbinomial.size",2.53028116835655e-26,4.02719550755628e-24,"Phex",10
"Lgals8","OK","negbinomial.size",4.55161305529643e-05,0.000572524816028171,"Lgals8",40
"Lmcd1","OK","negbinomial.size",1.18752703514144e-10,3.95963972583335e-09,"Lmcd1",36
"Prdm2","OK","negbinomial.size",0.00287572229295079,0.0200817948019845,"Prdm2",136
"Lepr","OK","negbinomial.size",0.000295912641160888,0.00300111231736408,"Lepr",15
"Zfp595","OK","negbinomial.size",0.000899191509731602,0.00758026062970772,"Zfp595",13
"Cacnb2","OK","negbinomial.size",1.00611624084864e-16,6.78531613955383e-15,"Cacnb2",70
"Sema3b","OK","negbinomial.size",0.000877272206090516,0.00742168555925052,"Sema3b",18
"Sept11","OK","negbinomial.size",4.96169393947663e-08,1.15458088935856e-06,"Sept11",291
"Adtrp","OK","negbinomial.size",0.00221272728808959,0.0162244014974972,"Adtrp",13
"Gstm1","OK","negbinomial.size",2.77398462134085e-19,2.28365892585832e-17,"Gstm1",177
"Tspan7","OK","negbinomial.size",0.000443921284422765,0.00428728832698588,"Tspan7",143
"Spock2","OK","negbinomial.size",0.000404884757116428,0.0039421772803416,"Spock2",28
"Mcm9","OK","negbinomial.size",9.56666901382172e-09,2.47716546676768e-07,"Mcm9",40
"Rrp1b","OK","negbinomial.size",0.000376471414575686,0.0037139994014793,"Rrp1b",150
"Wdr91","OK","negbinomial.size",0.00571483590365621,0.0348273008078611,"Wdr91",49
"Thra","OK","negbinomial.size",5.30783601171979e-10,1.61631730795661e-08,"Thra",118
"Abi1","OK","negbinomial.size",0.000193026936157174,0.00207395367858523,"Abi1",160
"Zfp516","OK","negbinomial.size",0.00764772014480975,0.0435755777415723,"Zfp516",163
"Zfp708","OK","negbinomial.size",0.00519125850628054,0.0322079276452551,"Zfp708",14
